iteration,initial_x,initial_y,goal_x,goal_y,cancelled,goal_accuracy,aggregated_distance,aggregated_angle,elapsed_time
1,-7.0,-7.0,-7.0,-7.0,False,0.002945122408940337,0.002945122408940337,0.0019634229378349133,0.1
2,-7.0,-7.0,-7.0,0.0,False,0.5013380609922085,6.5515348762523695,1.594904238246445,22.96
3,-7.0,-7.0,-7.0,7.0,True,2.812890946403783,24.316694916720436,5.166300703785029,360.01
4,-7.0,-7.0,0.0,-7.0,False,0.4920231549058833,6.51374795483656,0.05270584679659862,16.53
5,-7.0,-7.0,0.0,0.0,True,7.162073844333386,7.282348957850613,27.9063367066372,360.0
6,-7.0,-7.0,0.0,7.0,True,10.573032470954649,5.2578738532271565,3.736144507184917,360.0
7,-7.0,-7.0,7.0,-7.0,False,0.5016117589370935,23.770556468016338,2.136147844912128,29.17
8,-7.0,-7.0,7.0,0.0,False,0.49653304374590607,42.29559709862863,5.153126638920787,35.74
9,-7.0,-7.0,7.0,7.0,True,17.18409386778916,2.7975945730803327,1.2944847310660297,360.0
10,-7.0,0.0,-7.0,-7.0,False,0.49735795230931373,6.550748148231561,1.6167300100879505,24.11
11,-7.0,0.0,-7.0,0.0,False,0.002349607975435252,0.0023496079754352526,0.002496474387235992,0.08
12,-7.0,0.0,-7.0,7.0,True,2.8499365959424625,4.294592110977785,2.1537462782268912,360.0
13,-7.0,0.0,0.0,-7.0,True,7.417624377599188,2.5123011749399207,1.0020565157575763,360.0
14,-7.0,0.0,0.0,0.0,False,0.4961686602432967,6.682562766771368,2.3695211066874617,26.94
15,-7.0,0.0,0.0,7.0,False,0.5038443306080254,19.944451171353617,6.370751630423636,85.3
16,-7.0,0.0,7.0,-7.0,False,0.4964993334619527,20.029238814144115,6.510032303957534,80.01
17,-7.0,0.0,7.0,0.0,False,0.49328003218465916,13.779029642481037,3.370490659927945,42.7
18,-7.0,0.0,7.0,7.0,True,5.069520198231269,10.693878413228207,3.9110668711387473,360.0
19,-7.0,7.0,-7.0,-7.0,False,0.5046702161379398,37.57104574664359,14.375139282886051,152.95
20,-7.0,7.0,-7.0,0.0,False,0.49862877682651924,28.99029812524805,6.980602613452019,96.6
21,-7.0,7.0,-7.0,7.0,False,0.0028949751227611317,0.002894975122761132,0.0018933498012372318,0.11
22,-7.0,7.0,0.0,-7.0,False,0.49714140362937165,27.054668277657743,9.135247517360003,87.85
23,-7.0,7.0,0.0,0.0,True,7.470145313168043,33.42855915479411,5.465031627229374,360.0
24,-7.0,7.0,0.0,7.0,False,0.4984207313359673,6.5065402727883,0.03808431738371709,16.79
25,-7.0,7.0,7.0,-7.0,True,17.372265413245668,2.463746085143683,1.0076796437071693,360.0
26,-7.0,7.0,7.0,0.0,True,14.46379850190455,15.288768614131135,8.265194131660326,360.0
27,-7.0,7.0,7.0,7.0,False,0.4911511820498759,13.513323290865804,0.01714845318699698,29.25
28,0.0,-7.0,-7.0,-7.0,False,0.4958007390429329,10.105491525222343,81.28740308159577,282.59
29,0.0,-7.0,-7.0,0.0,False,0.498639497480731,15.447835983628984,7.899127554116145,81.97
30,0.0,-7.0,-7.0,7.0,True,2.855074028175644,23.139586384872914,10.341936063775513,360.0
31,0.0,-7.0,0.0,-7.0,False,13.162798874845178,13.162798874845178,1.7934735132133204,0.08
32,0.0,-7.0,0.0,0.0,True,3.5307747445020365,91.59319873567095,32.259313063637265,360.0
33,0.0,-7.0,0.0,7.0,False,0.49808695975129264,39.751058810354486,15.85154176839554,173.9
34,0.0,-7.0,7.0,-7.0,False,0.4961854275848278,34.409331146941454,0.22687288638828562,16.58
35,0.0,-7.0,7.0,0.0,False,0.49555183217313226,9.43446034538665,0.9293072668414397,26.48
36,0.0,-7.0,7.0,7.0,True,5.0580738623481345,33.58723500680552,14.895112065279104,360.0
37,0.0,0.0,-7.0,-7.0,True,16.43711855354205,254.7689510368628,162.57774813114486,360.0
38,0.0,0.0,-7.0,0.0,True,11.094187324200028,8.93444024884757,10.994914584747574,360.0
39,0.0,0.0,-7.0,7.0,True,232.93677413209628,248.37641350171387,148.33173578357255,360.0
40,0.0,0.0,0.0,-7.0,True,217.46583920022692,688.414916885321,106.28255575143966,360.0
41,0.0,0.0,0.0,0.0,True,216.87338151800407,220.2741216309294,92.80075399326975,360.0
42,0.0,0.0,0.0,7.0,True,218.82617714493387,233.01791047921753,123.76928165850364,360.0
43,0.0,0.0,7.0,-7.0,True,240.27911455882486,235.4047168416036,104.3470044503732,360.0
44,0.0,0.0,7.0,0.0,True,5.58302058121496,6.1968855968105885,8.25122947801005,360.0
45,0.0,0.0,7.0,7.0,True,214.75450477167956,227.0040723806742,114.39678353029426,360.0
46,0.0,7.0,-7.0,-7.0,False,0.4988074563620611,463.98616192892115,19.777521398606833,146.28
47,0.0,7.0,-7.0,0.0,True,7.489212771874064,32.93280423755581,7.413782659590321,360.0
48,0.0,7.0,-7.0,7.0,False,0.4971842297469644,11.412169188345121,7.887797697930488,26.99
49,0.0,7.0,0.0,-7.0,False,0.5036691725271717,33.596911232604164,15.848587829672027,77.17
50,0.0,7.0,0.0,0.0,False,0.4972750463650623,14.71074175717859,7.344019696763153,64.81
51,0.0,7.0,0.0,7.0,False,0.002070197303693307,13.391323361952923,4.8750815738330475,0.11
52,0.0,7.0,7.0,-7.0,False,0.5013816194403385,18.23073609181299,4.479384109626599,58.64
53,0.0,7.0,7.0,0.0,True,7.459018972185156,2.467702693955691,0.8969044761474381,360.0
54,0.0,7.0,7.0,7.0,False,0.5001544635643875,11.385109673238412,1.6393786863524995,16.72
55,7.0,-7.0,-7.0,-7.0,False,0.49073360146895245,14.683768958082636,27.28200081544333,100.52
56,7.0,-7.0,-7.0,0.0,False,0.4912882955713961,48.65212241549684,17.662599670811638,85.13
57,7.0,-7.0,-7.0,7.0,True,2.8524282553720344,28.71986521307524,9.287363472817507,360.0
58,7.0,-7.0,0.0,-7.0,False,0.5012263458961215,6.577809101552152,3.2035023177659387,27.94
59,7.0,-7.0,0.0,0.0,True,1.0843106713011414,105.79755960866574,38.38295277168092,360.0
60,7.0,-7.0,0.0,7.0,False,0.4993393007398693,31.412298033401388,9.814575829616714,96.49
61,7.0,-7.0,7.0,-7.0,False,0.003574824153201699,31.71379625598661,0.06715292307012177,0.09
62,7.0,-7.0,7.0,0.0,False,0.49415296319169233,6.550538433447079,1.618644865414371,22.59
63,7.0,-7.0,7.0,7.0,False,0.49569773540908363,13.558098273770556,1.610141229006504,35.14
64,7.0,0.0,-7.0,-7.0,False,0.5037518771929125,15.375557249847066,7.862208851029568,51.2
65,7.0,0.0,-7.0,0.0,True,10.821333560811308,4.476597652572807,7.665435325138324,360.0
66,7.0,0.0,-7.0,7.0,True,4.995927371858037,10.814726105181634,6.022189395367615,360.0
67,7.0,0.0,0.0,-7.0,False,0.5005095160658491,9.44989546025636,2.511995081594724,33.3
68,7.0,0.0,0.0,0.0,True,3.954070860134066,27.002918453878237,36.34933845022459,360.0
69,7.0,0.0,0.0,7.0,False,0.501702744014477,25.80181331876768,6.490563720523085,87.18
70,7.0,0.0,7.0,-7.0,False,0.492231149966597,6.61992662658777,2.117362093245834,24.96
71,7.0,0.0,7.0,0.0,False,0.0022986401099810423,0.0022986401099810423,0.0031745599532557733,0.05
72,7.0,0.0,7.0,7.0,False,0.49244525395868155,6.569187065522079,1.6007436642893458,22.83
73,7.0,7.0,-7.0,-7.0,False,0.5002117595985272,27.315148229574127,12.543279226741548,119.61
74,7.0,7.0,-7.0,0.0,True,10.759830286387942,5.063052329198655,4.625519952347383,360.0
75,7.0,7.0,-7.0,7.0,False,0.49576663066503296,14.7455892500941,30.847934666095835,134.17
76,7.0,7.0,0.0,-7.0,True,7.6821136935275876,8.16896760170262,4.801629120706167,360.0
77,7.0,7.0,0.0,0.0,False,0.4990520664556233,9.889500270597301,5.881734090734564,52.12
78,7.0,7.0,0.0,7.0,False,0.49467686668549704,25.37861664087146,8.096156026357846,27.71
79,7.0,7.0,7.0,-7.0,False,0.49194037287193426,26.59874738081665,7.879899994868467,36.21
80,7.0,7.0,7.0,0.0,False,0.49270534479043937,6.551228815983694,1.5936821003228117,24.14
81,7.0,7.0,7.0,7.0,False,0.0023155551563050717,0.0023155551563050717,0.0034083897322196854,0.06
