iteration,initial_x,initial_y,goal_x,goal_y,cancelled,goal_accuracy,aggregated_distance,aggregated_angle,elapsed_time
1,-1.1616919341639642,-5.405335609514074,-4.476224355725231,3.939153088893253,False,0.49341389119182444,34.38976823266117,8.583740735096208,81.12
2,-1.1616919341639642,-5.405335609514074,-4.841720206684586,-3.73937712361729,True,2.405506683693417,35.61955930374741,15.64599514196211,150.0
3,-1.1616919341639642,-5.405335609514074,3.887833748033483,-3.9420284765058247,False,0.49876744965444286,4.778509876855589,0.7813109134912453,15.31
4,-1.1616919341639642,-5.405335609514074,0.1952068128176636,-6.324583604673095,False,0.4990688150298787,1.1712027927108732,0.8291023030451092,9.53
5,-1.1616919341639642,-5.405335609514074,4.883447761760102,-4.845097743713138,False,0.49615012775250944,5.585049535096897,0.20592214047959034,15.92
6,-1.1616919341639642,-5.405335609514074,-3.8739248918504563,-6.501753510331809,False,0.4988004837987445,13.669977691873976,3.2920630017014503,21.88
7,-1.1616919341639642,-5.405335609514074,-2.8746899623804643,-5.54873639263319,False,0.49512798762100957,1.2909850960556168,3.0886420332648195,20.48
8,-1.1616919341639642,-5.405335609514074,2.1052393843542845,-2.320448331142841,False,0.49758195339938477,6.482011638226615,7.08113470874396,15.22
9,-1.1616919341639642,-5.405335609514074,-5.634529575507678,-6.811092334048628,False,0.5012121192097269,4.250933657352506,3.169466300676969,25.32
10,-1.1616919341639642,-5.405335609514074,1.233831215081839,-1.9578690513430006,False,0.5019267220607444,3.7415286174072113,1.8712696633744375,15.72
11,-0.8960713700119474,-3.8611134801452267,-4.476224355725231,3.939153088893253,False,0.49599948871451155,19.39498998862997,7.952972425991582,78.07
12,-0.8960713700119474,-3.8611134801452267,-4.841720206684586,-3.73937712361729,True,1.5014714021595568,33.51883733397615,15.655503913138451,150.0
13,-0.8960713700119474,-3.8611134801452267,3.887833748033483,-3.9420284765058247,False,0.4915571524160121,4.2995748291202265,0.07232511913153461,12.73
14,-0.8960713700119474,-3.8611134801452267,0.1952068128176636,-6.324583604673095,False,0.49086529602040696,10.839358389109503,1.48371874961946,14.62
15,-0.8960713700119474,-3.8611134801452267,4.883447761760102,-4.845097743713138,False,0.5024992405546775,5.37229662491931,0.3387377405547576,15.86
16,-0.8960713700119474,-3.8611134801452267,-3.8739248918504563,-6.501753510331809,False,0.49843657514636075,3.5765351048744316,2.603511194418057,21.19
17,-0.8960713700119474,-3.8611134801452267,-2.8746899623804643,-5.54873639263319,False,0.49500632835215513,2.1902398352180485,2.54485243098845,18.53
18,-0.8960713700119474,-3.8611134801452267,2.1052393843542845,-2.320448331142841,False,0.5089584347756883,2.894567795957685,0.9388783081487766,12.68
19,-0.8960713700119474,-3.8611134801452267,-5.634529575507678,-6.811092334048628,False,0.4917566786890614,11.004603385120403,5.214202191294071,24.88
20,-0.8960713700119474,-3.8611134801452267,1.233831215081839,-1.9578690513430006,False,0.49527972302607604,2.3875263559674216,0.8893789148284621,12.56
21,0.7111706360440575,4.8706008444815225,-4.476224355725231,3.939153088893253,True,404.45324292346567,424.2252366380329,347.85599063416026,150.0
22,0.7111706360440575,4.8706008444815225,-4.841720206684586,-3.73937712361729,True,10.428533513177173,5.774665513348349,10.548110603232494,150.0
23,0.7111706360440575,4.8706008444815225,3.887833748033483,-3.9420284765058247,True,12.601925716389404,10.119726571908773,24.64156208737643,150.0
24,0.7111706360440575,4.8706008444815225,0.1952068128176636,-6.324583604673095,True,202.10436116609623,228.33665688028546,340.05135327622514,150.0
25,0.7111706360440575,4.8706008444815225,4.883447761760102,-4.845097743713138,True,10.654305530426493,0.6357743025203377,1.860050840820787,150.0
26,0.7111706360440575,4.8706008444815225,-3.8739248918504563,-6.501753510331809,True,86.5653450880722,81.32034045533153,79.63659076278361,150.0
27,0.7111706360440575,4.8706008444815225,-2.8746899623804643,-5.54873639263319,True,18.120688592253668,12.693776562180854,18.657454043273727,150.0
28,0.7111706360440575,4.8706008444815225,2.1052393843542845,-2.320448331142841,True,10.978488613768143,22.02772329933597,12.328150307117433,150.0
29,0.7111706360440575,4.8706008444815225,-5.634529575507678,-6.811092334048628,True,14.235751049400458,9.232826273153455,8.86954952368441,150.0
