iteration,initial_x,initial_y,goal_x,goal_y,cancelled,goal_accuracy,aggregated_distance,aggregated_angle,elapsed_time
1,-0.9504431215873641,-6.708534590907766,5.132918599905571,-3.029896530650144,False,0.49954536491795315,22.207940215878242,2.5688766573365296,20.22
2,-0.9504431215873641,-6.708534590907766,0.9874427520356948,-3.8426317115683757,False,0.49510387195055056,16.264308246160677,3.0698475146039095,14.37
3,-0.9504431215873641,-6.708534590907766,-5.01717623292563,4.332543476442565,False,0.5034323939913466,24.652731054565,8.90084259440383,90.02
4,-0.9504431215873641,-6.708534590907766,2.1021504766044874,2.657311457414629,False,0.4995031730311242,13.291393560346357,5.800074719404282,56.05
5,-0.9504431215873641,-6.708534590907766,3.932654583094525,-1.2757579116665632,False,0.49796012698318587,6.838343200300109,1.071443544791221,20.8
6,-0.9504431215873641,-6.708534590907766,-1.1268793711181218,5.411630758582845,False,0.4959612782135606,31.564862829433977,12.005397819547266,139.74
7,-0.9504431215873641,-6.708534590907766,4.359650768320188,-4.576260111684146,False,0.4953094757771874,5.261905673982618,1.3934545411878192,16.93
8,-0.9504431215873641,-6.708534590907766,2.2586051942995056,-1.9297629672237697,False,0.4912617065138052,5.328003718095263,2.471770183062955,18.95
9,-0.9504431215873641,-6.708534590907766,-4.8549768834028475,-6.888567174438201,False,0.5024727064418174,3.474339528780816,3.1466585393079023,25.39
10,-0.9504431215873641,-6.708534590907766,6.213902913675042,-1.4348755639544155,False,0.5009959933784215,8.453204288918064,2.413097420793843,23.44
11,-4.722130567768112,-6.7871994091981485,5.132918599905571,-3.029896530650144,False,0.5026408443463874,10.100073062897726,2.478113273832982,25.71
12,-4.722130567768112,-6.7871994091981485,0.9874427520356948,-3.8426317115683757,False,0.49368645884293216,26.127562525903983,3.223435601095511,18.58
13,-4.722130567768112,-6.7871994091981485,-5.01717623292563,4.332543476442565,True,9.242140102474167,3.9162190420932674,13.280832670542491,150.0
14,-4.722130567768112,-6.7871994091981485,2.1021504766044874,2.657311457414629,False,0.4961718797428531,19.931550790319584,9.744948489839922,57.09
15,-4.722130567768112,-6.7871994091981485,3.932654583094525,-1.2757579116665632,False,0.49516282511343035,9.85705721809096,3.2599239562328464,25.69
16,-4.722130567768112,-6.7871994091981485,-1.1268793711181218,5.411630758582845,True,10.95115659034261,1.855824965507195,1.7156026910662967,150.0
17,-4.722130567768112,-6.7871994091981485,4.359650768320188,-4.576260111684146,False,0.49947444276039943,8.87220395164046,1.0331703984344212,22.6
18,-4.722130567768112,-6.7871994091981485,2.2586051942995056,-1.9297629672237697,False,0.49998277937519087,8.072219710666575,2.616598852156928,22.48
19,-4.722130567768112,-6.7871994091981485,-4.8549768834028475,-6.888567174438201,False,0.16754794769074233,0.002371740321768822,0.003916917023992106,0.07
20,-4.722130567768112,-6.7871994091981485,6.213902913675042,-1.4348755639544155,False,0.4983961118358526,11.768922124262465,3.762479203850764,29.15
21,-5.37517592772882,0.8377091415617954,5.132918599905571,-3.029896530650144,True,11.1844617900487,10.31683233675103,12.57872352412507,150.0
22,-5.37517592772882,0.8377091415617954,0.9874427520356948,-3.8426317115683757,False,0.49692106293119936,12.807072664745052,6.646140810854929,73.17
23,-5.37517592772882,0.8377091415617954,-5.01717623292563,4.332543476442565,False,0.4996606921666351,3.0516706210322,1.5633462785389836,16.16
24,-5.37517592772882,0.8377091415617954,2.1021504766044874,2.657311457414629,False,0.49784938664932327,7.220356140593007,0.8411336820770772,19.72
25,-5.37517592772882,0.8377091415617954,3.932654583094525,-1.2757579116665632,True,7.820190576515048,11.765007133756164,13.959750606455437,150.0
26,-5.37517592772882,0.8377091415617954,-1.1268793711181218,5.411630758582845,True,3.6047153519930273,55.248937066449656,13.130604400320259,150.0
27,-5.37517592772882,0.8377091415617954,4.359650768320188,-4.576260111684146,True,8.03706316800898,5.191590583278794,7.469233802662579,150.0
