iteration,initial_x,initial_y,goal_x,goal_y,cancelled,goal_accuracy,aggregated_distance,aggregated_angle,elapsed_time
1,5.843396775323084,0.2897526018237935,2.6454939680491414,4.299269018239636,False,0.4930703579619393,7.22326837887707,5.708000523256448,21.6
2,5.843396775323084,0.2897526018237935,-2.002241755499216,-2.767805606995398,False,0.49542064019293325,8.515603205846467,8.039540223934011,52.75
3,5.843396775323084,0.2897526018237935,4.567120445455245,2.8463677671076475,False,0.5035219631290293,2.4018061813713096,2.3749942319939237,16.9
4,5.843396775323084,0.2897526018237935,-2.8316535770626325,1.994451804203166,False,0.49068314084120107,8.440815990430343,3.391713044818403,29.85
5,5.843396775323084,0.2897526018237935,5.577306678648853,-2.733057000513205,False,0.503550647856055,2.6396898322939664,2.198902175137893,18.04
6,5.843396775323084,0.2897526018237935,1.3691825069206107,-2.6934387360741106,False,0.49943885250204423,5.018455978985198,4.828567762227573,28.47
7,5.843396775323084,0.2897526018237935,2.3742709126978045,5.265587931648078,False,0.4909958350258621,27.66600278997705,8.207123195687618,90.29
8,5.843396775323084,0.2897526018237935,-6.262964153630826,-0.6707344046174049,True,16.351577924872974,23.596668869158126,14.39509357649034,150.0
9,5.843396775323084,0.2897526018237935,2.2084464978822957,-4.635742014871547,False,0.5038062759299724,5.684362373307988,3.543388482959551,25.5
10,5.843396775323084,0.2897526018237935,-4.908374177614698,0.16289291104760117,True,9.554253673743213,14.942094708965557,56.03050929582795,150.0
11,5.628861347375116,-5.849995057333349,2.6454939680491414,4.299269018239636,False,0.4955901239293498,22.575075670590646,9.40142958957089,30.73
12,5.628861347375116,-5.849995057333349,-2.002241755499216,-2.767805606995398,False,0.4991308782993599,7.8344464258116036,4.501854859453156,29.72
13,5.628861347375116,-5.849995057333349,4.567120445455245,2.8463677671076475,False,0.494740544054839,23.829006054174652,7.123814803924359,26.34
14,5.628861347375116,-5.849995057333349,-2.8316535770626325,1.994451804203166,False,0.4996592417072939,25.886551111417628,11.299555036875402,109.89
15,5.628861347375116,-5.849995057333349,5.577306678648853,-2.733057000513205,False,0.4980410476638576,2.675455390772058,1.5816335611601118,15.34
16,5.628861347375116,-5.849995057333349,1.3691825069206107,-2.6934387360741106,False,0.4909217357927332,4.8712232018134545,3.592374222201887,22.83
17,5.628861347375116,-5.849995057333349,2.3742709126978045,5.265587931648078,False,0.49640017256848784,31.944848414370078,8.053589299036702,98.05
18,5.628861347375116,-5.849995057333349,-6.262964153630826,-0.6707344046174049,False,0.4926268435971988,44.01386555825463,11.315529358924266,84.55
19,5.628861347375116,-5.849995057333349,2.2084464978822957,-4.635742014871547,False,0.4981825866687614,3.2036542125940706,3.1565689361322335,20.62
20,5.628861347375116,-5.849995057333349,-4.908374177614698,0.16289291104760117,False,0.49192855892799714,28.331245872559187,19.076593432114507,89.43
21,3.3285694631089733,6.961847320610298,2.6454939680491414,4.299269018239636,True,1.554261359894213,37.87833809375405,14.066676415120218,150.0
22,3.3285694631089733,6.961847320610298,-2.002241755499216,-2.767805606995398,False,0.49027326145821737,23.259448698174698,13.992228179965702,131.85
23,3.3285694631089733,6.961847320610298,4.567120445455245,2.8463677671076475,False,0.4854545431071649,6.383932592542582,5.3411581630946205,41.72
